Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
24,62,4.0,11,1.0,1006.02,4,1,9.0,1,
42,44,6.5,16,0.0,1010.62,10,0,6.5,0,
20,60,2.5,15,0.0,1027.21,11,1,6.0,2,
15,63,9.5,26,1.0,1013.94,1,0,8.0,1,
14,70,8.0,66,2.0,993.43,0,2,3.0,0,
17,59,3.5,41,1.0,1015.78,2,0,6.0,2,
15,81,9.0,60,2.0,1013.23,0,3,2.5,1,
18,38,4.5,63,2.0,804.06,1,1,17.0,0,
36,64,7.5,6,0.0,1010.63,6,1,8.0,0,
11,74,6.5,45,1.0,1017.15,1,2,7.0,0,
27,55,6.5,10,0.0,1025.76,11,1,9.0,0,
37,41,0.5,17,0.0,1027.52,7,1,7.0,0,
-6,70,3.5,82,1.0,996.19,1,0,4.0,2,
-8,72,5.0,96,1.0,1086.64,1,2,18.5,2,
28,48,8.5,14,0.0,1010.68,8,0,6.0,0,
47,99,9.5,102,2.0,1013.16,5,0,2.0,0,
24,53,2.5,71,,879.71,5,2,2.5,2,
24,100,14.5,70,1.0,1011.68,4,3,2.0,1,
21,70,11.5,13,1.0,1014.69,3,1,8.5,2,
23,92,6.5,63,2.0,997.02,1,0,5.0,1,
23,86,12.0,52,1.0,1006.72,0,1,3.0,1,
23,67,13.0,15,2.0,1013.31,2,3,9.0,1,
40,23,4.0,4,1.0,1013.37,8,2,8.0,2,
11,70,5.5,92,2.0,1018.07,2,0,2.5,0,
48,96,18.0,74,2.0,1016.03,11,2,0.5,0,
26,62,0.0,10,1.0,1018.41,2,1,7.5,2,
26,74,3.5,32,2.0,1002.49,1,0,8.5,1,
-10,84,14.0,96,1.0,981.21,0,0,1.5,2,
18,74,9.0,32,2.0,1017.4,2,3,8.5,1,
-8,62,16.0,65,2.0,993.13,1,0,2.0,0,
32,63,6.0,41,1.0,1005.1,4,3,9.0,1,
21,96,11.5,70,2.0,1013.99,1,0,4.0,0,
-3,61,1.5,50,2.0,990.06,1,0,4.0,2,
31,42,4.0,5,0.0,1015.4,7,3,7.5,2,
42,85,14.0,81,2.0,1019.37,1,1,8.0,1,
3,95,1.0,81,1.0,992.39,1,0,2.5,2,
15,85,16.5,93,2.0,1010.45,3,1,3.0,2,
49,57,4.0,31,,877.81,3,2,3.5,1,
-4,93,1.0,60,2.0,991.4,1,0,2.5,0,
-4,71,0.5,99,2.0,997.13,0,0,2.5,2,
0,104,10.5,94,2.0,999.07,0,0,1.5,0,
28,31,2.5,4,0.0,1021.62,6,1,8.5,2,
24,58,0.5,17,2.0,1015.72,4,2,7.5,1,
28,54,1.0,41,1.0,1014.57,1,0,6.0,1,
33,23,0.5,9,0.0,1029.52,11,3,7.0,1,
37,104,2.0,77,1.0,1012.59,11,2,10.5,0,
-10,91,16.5,85,2.0,996.48,1,0,2.5,2,
16,60,12.0,48,1.0,1019.86,4,0,7.5,1,
8,54,10.5,86,2.0,1198.41,9,3,11.5,0,
28,58,0.0,38,1.0,1016.48,2,3,5.5,2,
-6,67,4.5,70,2.0,994.95,1,0,3.5,2,
21,81,7.5,98,2.0,1008.43,0,0,1.5,1,
-9,70,15.5,85,2.0,982.06,0,0,4.0,0,
16,56,5.5,68,2.0,916.04,10,1,14.5,2,
25,67,1.5,28,2.0,1016.65,2,1,8.5,2,
62,109,22.0,102,1.0,990.28,9,0,3.5,1,
29,44,1.0,14,0.0,1027.36,8,0,5.5,2,
25,53,1.0,6,1.0,1023.49,8,3,8.5,1,
0,78,15.0,97,2.0,982.77,0,0,2.0,2,
26,75,0.0,92,2.0,1002.58,0,0,9.5,0,
39,50,5.5,10,0.0,1025.01,8,2,6.5,2,
42,67,8.5,0,0.0,1016.96,6,2,6.0,0,
47,84,44.5,85,2.0,992.26,2,0,2.0,1,
-6,99,10.0,77,2.0,988.12,0,0,2.5,0,
-11,75,3.0,56,,989.74,1,1,17.0,2,
18,52,5.0,25,1.0,1014.04,4,0,7.0,0,
28,63,17.0,78,1.0,1015.86,0,2,4.5,2,
1,98,6.5,96,1.0,986.88,0,0,4.5,2,
31,74,5.5,75,1.0,994.68,2,3,4.0,2,
14,68,16.0,59,1.0,1004.21,0,1,3.5,1,
17,101,13.5,82,1.0,1003.32,6,0,6.0,1,
-4,84,16.5,52,2.0,994.16,0,0,5.0,2,
18,54,13.5,43,2.0,1014.61,2,0,7.5,2,
-8,76,18.0,89,2.0,983.43,0,0,3.0,2,
41,85,10.0,99,1.0,1020.65,0,2,4.5,1,
13,20,3.5,35,,1056.62,1,1,1.0,0,
34,29,5.5,13,0.0,1027.83,5,1,7.5,0,
21,60,17.5,84,2.0,1018.89,0,2,3.0,0,
43,72,10.5,16,2.0,866.53,9,1,18.0,1,
27,93,6.5,80,1.0,1002.11,3,3,1.5,2,
17,95,15.0,57,2.0,1009.1,2,3,4.5,0,
19,77,15.0,88,2.0,1012.0,0,3,4.5,0,
21,73,11.5,85,2.0,1006.09,2,1,5.5,0,
-10,67,14.0,89,1.0,992.78,1,0,4.0,0,
-6,40,8.0,75,,1105.31,5,3,5.0,1,
11,33,3.0,90,2.0,1065.17,11,3,3.0,0,
28,49,0.0,6,1.0,1019.81,10,2,9.5,2,
-1,64,11.0,95,2.0,987.04,1,0,2.0,0,
20,76,14.5,80,2.0,1019.07,1,1,3.0,2,
1,87,10.0,92,2.0,998.22,0,0,2.0,0,
13,70,15.5,82,2.0,1010.3,3,3,3.0,2,
-3,67,5.5,98,2.0,992.87,1,0,2.5,0,
34,61,11.0,69,2.0,1176.47,10,2,0.5,1,
34,37,9.5,7,1.0,1025.83,11,2,7.5,0,
4,83,2.5,88,1.0,982.62,0,0,3.0,0,
26,65,6.0,28,2.0,1001.34,1,2,6.0,2,
26,38,9.5,19,0.0,1014.32,7,0,6.5,0,
25,49,8.5,17,0.0,1018.99,9,1,9.5,2,
22,80,13.5,75,2.0,1019.13,0,2,2.5,2,
0,69,7.5,83,2.0,992.99,0,0,2.0,2,
24,60,7.0,21,1.0,1007.33,2,1,8.0,0,
-6,73,14.0,58,2.0,996.69,0,0,4.0,2,
10,70,9.0,55,2.0,1007.01,1,1,3.0,0,
25,32,9.0,19,1.0,1028.76,8,2,7.0,0,
19,64,6.0,46,2.0,1001.14,3,0,6.0,2,
39,29,4.0,19,0.0,1023.55,8,3,8.5,1,
31,74,14.5,59,2.0,1015.54,2,3,5.0,2,
20,64,9.0,41,,837.98,0,2,2.5,2,
13,58,14.5,14,1.0,1007.25,3,0,8.5,2,
26,63,0.5,40,1.0,1011.27,1,0,7.0,0,
71,107,19.0,85,0.0,1021.56,3,2,5.5,2,
13,83,7.5,89,2.0,1012.4,0,2,4.5,2,
24,62,9.0,3,0.0,1022.74,8,1,8.5,1,
30,77,19.0,97,1.0,1005.01,0,0,2.0,1,
0,95,17.5,67,2.0,998.71,1,0,1.5,2,
33,74,15.5,70,1.0,1006.96,3,3,2.0,0,
28,77,7.0,55,1.0,1022.93,11,2,19.5,1,
-1,61,13.0,69,2.0,980.53,1,0,2.0,2,
-8,75,7.5,58,2.0,993.83,0,0,1.5,2,
-23,81,27.5,74,1.0,981.72,8,0,5.5,2,
8,40,10.0,73,2.0,1168.85,12,1,2.0,1,
34,57,2.0,17,1.0,1004.92,4,2,6.0,2,
-5,82,9.0,88,1.0,997.16,1,0,4.5,0,
22,60,1.5,37,2.0,1006.87,1,1,8.5,1,
44,28,6.0,16,1.0,1013.76,10,1,9.0,0,
31,73,14.0,83,2.0,996.35,2,3,3.0,2,
14,103,12.5,96,0.0,1021.66,5,0,9.0,2,
3,72,9.0,53,2.0,986.93,1,0,1.5,0,
43,42,7.0,17,0.0,1028.86,8,0,5.5,1,
35,50,7.0,16,0.0,1021.36,9,3,7.5,1,
38,63,2.5,68,,1124.74,12,1,5.5,1,
32,61,13.5,47,1.0,1003.38,4,2,5.5,1,
16,69,7.5,57,2.0,1017.01,2,1,2.5,0,
23,76,6.5,11,1.0,1009.29,1,0,9.0,0,
22,57,7.5,11,2.0,1004.21,4,0,8.0,2,
34,78,1.0,25,1.0,1018.06,2,1,7.5,0,
28,43,8.0,14,0.0,1019.62,10,1,7.5,0,
1,88,1.0,70,1.0,982.72,0,0,1.5,0,
47,51,5.0,56,2.0,867.94,13,2,4.5,0,
23,75,12.0,50,2.0,1006.07,0,3,4.5,0,
20,77,9.0,21,2.0,1014.53,1,2,7.5,2,
-7,83,5.0,75,2.0,986.81,1,0,3.5,0,
30,37,14.5,20,2.0,952.28,11,1,3.0,1,
1,98,2.0,81,2.0,980.59,0,0,2.0,0,
-2,67,2.0,98,2.0,998.14,0,0,4.0,0,
-3,95,3.0,65,1.0,993.56,0,0,2.0,2,
20,22,4.5,18,1.0,1014.29,10,2,8.5,0,
28,46,6.5,4,0.0,1011.76,9,3,10.0,0,
28,78,9.0,67,2.0,1000.38,0,1,3.5,1,
3,82,20.0,81,1.0,981.42,1,0,5.0,2,
-1,85,4.0,83,2.0,999.49,0,0,3.0,2,
-2,65,14.0,95,1.0,995.34,1,0,1.5,0,
25,79,11.5,42,2.0,1015.61,2,0,6.5,2,
20,83,16.0,105,0.0,1021.94,4,3,11.5,0,
-3,72,12.0,93,1.0,990.1,1,0,1.0,0,
-10,30,9.5,57,,1156.96,12,0,1.5,1,
-1,98,6.5,96,2.0,990.82,1,0,4.5,2,
26,70,6.5,24,1.0,1016.68,2,2,6.0,1,
13,49,2.5,49,,1058.18,12,2,18.5,0,
32,41,2.5,1,0.0,1018.26,11,2,7.5,0,
1,88,3.5,55,1.0,980.85,0,0,2.5,0,
-6,85,0.5,72,2.0,987.07,0,0,3.5,0,
4,107,5.0,83,2.0,980.48,8,0,2.0,0,
16,79,11.0,25,1.0,1000.39,1,2,6.0,2,
18,79,15.5,95,1.0,998.16,3,2,4.5,2,
54,97,15.0,72,1.0,1016.13,14,0,5.5,0,
30,69,15.5,91,2.0,1005.42,2,0,2.0,1,
41,50,1.0,3,1.0,1018.91,9,3,5.5,0,
29,51,3.5,11,0.0,1020.29,11,1,6.0,2,
31,73,11.5,86,2.0,1012.91,0,1,4.0,1,
31,29,6.0,14,1.0,1019.05,7,0,7.5,0,
28,41,1.5,82,,1026.06,8,1,14.0,1,
23,79,13.0,82,2.0,997.71,1,0,2.5,0,
20,82,16.5,102,1.0,998.73,14,1,0.5,2,
29,80,6.5,97,2.0,1006.74,2,3,4.0,2,
-4,93,7.0,53,2.0,998.36,0,0,5.0,2,
39,49,6.0,56,2.0,1124.18,11,1,3.0,2,
-9,73,9.0,96,2.0,991.23,0,0,1.5,0,
-5,95,8.5,70,1.0,997.74,1,0,4.0,2,
34,57,6.5,12,1.0,1001.34,1,3,9.0,1,
27,61,8.0,78,2.0,991.21,0,1,3.5,1,
26,103,13.0,101,2.0,1014.4,14,1,5.0,2,
28,67,7.0,11,2.0,1006.94,1,2,7.0,2,
3,87,10.0,87,2.0,998.29,0,0,1.0,0,
18,57,10.0,26,1.0,1009.45,3,3,9.0,1,
-6,80,19.5,98,1.0,986.28,1,0,2.0,2,
41,50,10.0,1,0.0,1018.16,11,3,6.0,2,
66,79,3.5,87,0.0,1022.22,3,1,3.0,1,
32,78,8.0,85,2.0,1006.8,2,0,2.0,1,
22,69,6.5,61,1.0,1009.33,2,3,2.5,1,
-4,72,15.5,52,2.0,986.24,0,0,1.0,2,
28,45,1.5,8,0.0,1010.8,7,2,6.0,2,
23,78,11.0,38,1.0,1000.22,3,0,5.5,1,
19,64,0.5,35,1.0,1002.15,3,2,5.0,2,
-17,39,5.0,59,,945.06,8,0,2.5,1,
17,97,10.0,75,2.0,995.04,8,0,3.5,2,
26,25,0.5,0,0.0,1026.99,6,1,9.5,0,
34,52,7.5,4,0.0,1016.28,9,2,8.0,2,
-10,73,7.5,58,1.0,987.46,0,0,4.0,2,
30,63,9.5,75,2.0,1009.99,3,2,5.0,1,
-14,60,12.5,14,2.0,1135.34,13,1,14.5,2,
22,67,14.0,24,1.0,1008.14,2,3,8.5,0,
23,63,6.0,61,2.0,996.36,0,3,3.5,0,
21,26,3.0,13,1.0,1013.94,11,1,6.0,1,
29,66,0.5,2,0.0,1011.57,7,0,10.0,0,
18,95,6.0,74,2.0,997.47,1,0,1.0,1,
22,63,10.0,19,0.0,1012.11,10,1,7.5,2,
-10,87,12.0,73,1.0,990.13,0,0,3.0,0,
31,59,2.0,1,0.0,1013.86,10,2,10.0,2,
32,69,6.0,81,2.0,1003.03,0,2,4.5,2,
12,91,20.0,81,2.0,997.82,10,3,2.0,2,
-1,72,4.5,85,2.0,996.18,1,0,4.0,2,
39,105,10.5,92,1.0,1022.39,8,2,5.0,0,
21,73,12.0,77,0.0,1029.51,4,3,11.5,1,
-5,56,0.5,65,1.0,936.8,0,1,8.0,1,
20,79,4.0,48,1.0,1006.13,2,1,7.5,1,
20,58,14.0,20,1.0,1007.93,1,1,6.5,1,
-10,97,15.0,94,2.0,986.95,1,0,2.5,0,
33,70,11.0,41,2.0,1006.4,4,0,6.5,0,
-3,76,12.0,63,2.0,999.15,0,0,2.0,2,
19,76,13.0,11,1.0,1142.31,13,0,4.5,0,
21,87,18.0,84,2.0,996.33,0,0,3.5,0,
-10,98,7.5,97,2.0,984.16,1,0,3.5,2,
44,68,2.5,11,0.0,1025.66,5,3,8.5,0,
-10,89,15.0,72,2.0,996.7,0,0,4.5,2,
27,76,2.0,41,2.0,1015.92,2,1,5.5,2,
17,89,18.0,82,2.0,1010.8,0,2,3.5,1,
35,64,3.5,16,0.0,1018.53,5,0,7.5,0,
-3,85,17.0,58,1.0,991.2,1,0,5.0,2,
14,66,6.5,88,1.0,1004.14,2,1,2.5,2,
36,88,20.5,93,0.0,1011.96,7,2,4.0,2,
3,62,1.5,67,2.0,989.62,1,0,3.0,2,
20,26,4.5,6,0.0,1015.58,5,1,9.5,0,
91,82,17.5,81,0.0,1013.62,13,1,2.5,0,
12,73,12.5,17,2.0,1010.3,3,3,7.0,1,
32,68,9.0,28,1.0,1006.39,1,1,9.0,0,
32,66,8.0,24,2.0,1004.3,4,3,5.5,1,
20,40,4.5,3,0.0,1023.49,10,2,10.0,0,
34,90,14.0,81,1.0,1017.21,2,1,1.5,2,
34,82,19.0,85,0.0,1025.38,1,2,4.5,0,
26,67,11.5,87,1.0,1000.8,3,1,3.0,0,
4,84,11.5,93,2.0,985.66,3,0,3.0,2,
29,59,15.0,38,1.0,1010.16,1,2,6.5,0,
13,61,8.0,93,1.0,1006.88,2,3,4.5,0,
-2,77,2.0,89,2.0,984.39,0,0,2.0,2,
-3,92,7.0,74,1.0,988.98,1,0,4.0,0,
10,67,8.0,47,2.0,1007.42,1,2,6.0,2,
32,56,7.5,18,1.0,1010.12,3,0,8.5,0,
-7,71,15.5,70,1.0,981.62,1,0,4.5,0,
14,62,18.0,59,1.0,1016.09,1,3,3.0,2,
-10,86,9.5,79,2.0,988.54,0,0,4.5,2,
-8,97,7.0,65,2.0,986.4,0,0,4.5,2,
45,23,3.0,73,2.0,999.13,0,3,7.0,2,
-2,70,13.5,50,2.0,996.16,1,0,3.0,2,
54,109,13.5,83,1.0,997.96,10,1,2.0,2,
2,78,13.0,35,2.0,811.67,0,3,8.5,0,
26,59,2.5,24,1.0,1013.68,4,0,8.5,0,
31,49,5.5,8,0.0,1017.07,11,3,6.0,1,
-2,90,6.0,94,2.0,990.21,0,0,3.5,0,
-8,81,7.0,72,2.0,998.15,0,0,1.0,0,
27,68,9.5,45,1.0,1000.05,4,3,6.5,1,
24,85,18.5,68,1.0,1003.73,1,3,2.0,2,
-6,82,10.0,90,2.0,985.04,0,0,1.5,0,
10,70,3.5,27,1.0,1013.19,4,0,5.0,1,
7,95,13.0,84,2.0,1003.23,4,1,1.5,2,
19,78,11.5,72,1.0,995.28,11,1,3.5,0,
25,52,9.5,9,1.0,1015.03,6,1,7.5,1,
58,102,12.5,106,0.0,1011.68,9,0,2.5,0,
14,80,9.0,82,2.0,996.79,1,2,2.0,2,
-8,87,19.5,50,2.0,985.39,0,0,2.5,0,
20,81,7.0,93,2.0,998.77,3,2,4.0,1,
37,60,0.5,14,0.0,1017.11,8,0,7.0,2,
28,71,6.5,48,2.0,1002.74,1,3,8.0,0,
15,76,37.5,73,2.0,1009.35,11,3,2.5,0,
13,72,7.0,13,2.0,1015.68,3,1,6.0,0,
3,72,3.0,98,2.0,992.97,1,0,2.0,0,
17,86,27.5,94,2.0,1019.99,14,1,6.5,0,
31,51,13.5,11,1.0,1000.87,2,3,6.0,1,
26,53,1.0,12,0.0,1020.8,6,0,9.5,0,
27,62,13.0,97,1.0,996.09,2,2,1.5,1,
33,61,0.5,40,2.0,1013.71,3,0,7.0,0,
17,65,5.5,16,2.0,1001.2,4,0,6.5,1,
29,56,15.0,46,1.0,1018.04,1,3,6.5,1,
25,53,0.5,37,1.0,1002.8,1,2,8.0,1,
31,78,3.5,28,1.0,1010.63,3,1,6.5,0,
38,51,0.5,1,0.0,1016.26,11,2,5.0,0,
33,95,6.5,75,1.0,1007.64,2,1,4.5,2,
35,50,8.5,11,0.0,1016.88,10,2,10.0,1,
29,75,13.5,21,2.0,903.45,9,2,10.0,1,
-10,76,16.0,97,2.0,995.34,1,0,2.5,2,
50,99,9.0,77,1.0,1015.87,9,3,4.5,0,
23,46,3.5,14,1.0,1014.64,9,0,9.0,0,
31,92,11.0,96,1.0,994.13,1,3,4.0,2,
40,61,6.5,19,0.0,1017.34,11,0,9.5,1,
24,72,12.5,76,2.0,1011.05,0,3,2.0,1,
35,70,8.5,28,,1130.56,10,0,14.5,1,
28,60,12.0,64,1.0,991.1,2,0,1.5,2,
20,50,15.0,19,2.0,1015.34,3,3,5.5,0,
7,39,13.0,75,,886.4,1,3,1.5,1,
5,21,14.5,17,,886.6,13,3,0.5,1,
1,98,12.0,89,2.0,993.5,1,0,1.0,2,
22,27,3.0,13,0.0,1028.45,9,1,6.5,2,
11,65,7.5,92,1.0,1000.24,0,3,4.0,0,
42,28,4.0,16,1.0,1019.22,6,2,6.5,0,
37,60,10.5,57,,1037.02,7,2,16.5,2,
-2,76,17.5,78,2.0,995.71,0,0,4.5,2,
39,23,2.0,10,0.0,1014.5,8,0,6.5,1,
34,77,14.0,77,2.0,992.52,1,3,4.0,1,
20,53,5.0,4,1.0,1017.72,8,1,6.5,1,
31,55,7.0,19,0.0,1010.79,8,2,10.0,2,
33,59,5.5,23,1.0,1013.91,4,3,8.0,1,
68,75,1.0,106,2.0,1011.27,5,2,4.5,1,
-4,86,28.0,94,2.0,993.3,10,0,4.5,0,
15,65,2.5,44,2.0,1008.18,3,2,8.0,0,
34,65,9.5,76,2.0,1019.16,1,3,5.0,0,
15,62,12.0,10,2.0,1019.54,4,3,8.5,0,
33,66,8.5,17,1.0,1007.14,4,2,6.0,2,
27,56,1.0,10,1.0,1016.39,1,0,5.5,1,
23,89,15.5,100,0.0,1021.18,13,0,3.5,1,
10,55,3.5,22,1.0,1003.76,3,1,7.0,0,
0,62,16.5,55,2.0,998.86,1,0,3.0,0,
3,83,17.0,87,1.0,983.86,0,0,3.5,2,
33,78,3.5,27,1.0,1004.47,3,3,8.5,2,
18,70,16.5,63,2.0,1018.35,3,0,3.5,0,
-5,83,11.0,69,1.0,980.93,0,0,3.5,0,
36,23,4.5,0,0.0,1016.42,6,1,9.0,2,
32,65,2.5,7,1.0,1018.37,8,2,6.0,1,
38,41,10.0,5,0.0,1025.62,9,0,9.5,2,
11,68,13.5,55,2.0,1012.76,0,0,4.0,2,
29,77,8.0,20,2.0,1001.24,2,2,6.5,2,
-10,96,2.0,59,2.0,994.38,1,0,3.0,2,
1,93,32.5,70,2.0,999.74,9,0,3.0,0,
41,59,1.0,5,1.0,1024.61,5,0,9.5,0,
23,31,8.5,88,1.0,1138.72,2,1,6.5,2,
32,85,13.0,85,1.0,1007.23,1,2,4.5,1,
42,59,2.0,12,1.0,1024.56,8,2,8.0,2,
32,91,5.5,100,1.0,1024.13,14,0,7.0,2,
16,54,13.5,23,1.0,1004.39,1,1,6.5,2,
2,82,9.5,92,2.0,997.52,1,0,2.5,2,
20,71,9.0,38,2.0,1010.66,2,1,6.0,0,
21,78,13.5,33,2.0,1007.55,1,2,5.5,1,
32,94,28.0,82,1.0,994.93,13,0,4.5,2,
3,74,14.0,83,2.0,981.85,1,0,1.0,2,
33,60,4.5,14,0.0,1026.77,7,2,9.5,2,
34,92,15.5,67,1.0,990.04,1,2,4.0,0,
33,77,6.5,96,1.0,1001.42,2,2,4.5,2,
17,78,10.5,47,1.0,1017.47,3,3,8.0,2,
32,33,6.5,5,0.0,1011.0,11,1,7.5,2,
0,92,6.0,83,2.0,993.9,1,0,4.5,2,
25,60,7.0,93,2.0,1012.08,2,3,3.0,1,
34,61,14.0,64,2.0,992.2,0,2,4.0,0,
20,70,9.5,56,1.0,1004.39,1,0,4.0,1,
28,53,15.0,27,2.0,1006.42,3,3,5.5,0,
1,70,11.5,64,1.0,996.82,1,0,3.0,0,
4,106,21.0,85,1.0,984.87,0,0,4.5,0,
-8,85,15.0,86,1.0,985.82,1,0,1.5,0,
16,73,7.5,35,1.0,1019.47,2,0,7.5,2,
18,63,6.0,52,2.0,1004.0,2,3,3.0,2,
37,27,3.0,5,0.0,1014.53,5,0,8.0,1,
26,78,17.0,67,2.0,1002.58,3,2,4.0,0,
26,99,22.5,89,1.0,1009.48,11,0,8.0,1,
36,58,0.5,13,0.0,1029.78,7,1,7.0,1,
-3,68,5.0,67,2.0,986.52,0,0,3.0,2,
11,71,14.0,55,2.0,1013.49,1,1,2.5,2,
0,67,14.5,87,1.0,997.12,0,0,1.5,2,
30,69,4.0,49,1.0,1013.93,2,0,6.5,0,
22,62,6.5,12,0.0,1014.78,7,0,9.5,1,
12,89,12.0,56,2.0,993.17,0,0,5.0,0,
34,52,1.5,15,2.0,1014.46,2,1,5.0,1,
14,78,15.0,17,2.0,1010.49,2,1,9.0,1,
42,60,0.5,0,0.0,1029.12,7,0,6.5,1,
11,96,7.5,90,1.0,998.15,3,2,1.5,1,
47,82,25.5,96,2.0,1006.85,5,2,1.0,1,
21,50,2.5,42,1.0,1014.07,4,0,5.5,2,
35,43,4.5,14,1.0,1022.66,7,2,8.5,2,
21,77,10.5,26,1.0,1008.89,1,3,8.5,2,
29,73,2.5,22,1.0,1003.09,1,2,9.0,0,
42,57,5.5,1,1.0,1014.28,11,1,7.5,2,
-5,105,32.0,99,2.0,988.94,12,0,0.5,0,
43,71,27.0,75,2.0,1002.47,7,0,1.0,1,
39,27,2.0,17,1.0,1028.66,7,0,5.5,0,
12,96,17.0,82,2.0,996.6,1,0,3.0,1,
13,69,1.5,32,1.0,1005.33,4,3,5.0,1,
31,67,5.5,54,2.0,993.57,3,0,4.5,1,
23,62,11.0,47,1.0,1017.3,4,3,7.5,1,
22,55,1.0,44,2.0,1013.59,3,1,6.0,2,
-9,91,8.5,99,1.0,997.7,0,0,4.5,2,
25,74,5.0,14,2.0,1019.75,3,2,8.5,2,
-8,93,4.5,54,2.0,996.23,1,0,2.0,2,
19,82,9.0,69,2.0,1001.62,2,2,2.0,2,
-10,43,10.0,78,,1169.09,11,3,8.5,1,
19,88,19.0,65,2.0,1010.98,0,2,4.5,0,
27,34,4.0,19,0.0,1022.36,11,3,7.0,2,
10,60,11.5,26,2.0,1010.84,3,0,5.5,2,
30,96,20.5,81,2.0,1003.76,0,3,2.5,1,
1,65,4.5,73,2.0,983.23,1,0,2.0,0,
34,20,6.5,15,1.0,1027.48,7,3,9.5,1,
14,84,11.5,94,2.0,1006.88,2,1,4.0,1,
31,56,10.5,17,2.0,1016.34,4,1,8.5,0,
50,77,9.0,76,0.0,1019.37,11,0,1.0,1,
22,51,11.0,29,1.0,1002.25,1,3,6.0,1,
-6,86,11.0,95,2.0,988.28,0,0,2.0,2,
38,20,8.0,0,0.0,1014.75,8,3,9.5,0,
-6,23,11.0,40,1.0,1081.12,11,3,14.5,0,
30,65,16.5,73,2.0,994.36,1,0,3.0,0,
23,59,10.5,29,2.0,1013.49,3,3,7.0,2,
52,78,20.5,104,0.0,1015.76,12,0,8.0,1,
30,78,11.0,49,1.0,1015.31,1,1,8.0,1,
44,45,2.5,9,0.0,1020.44,7,3,5.5,2,
43,31,5.0,0,0.0,1011.31,5,1,7.5,0,
3,65,16.0,63,1.0,996.43,1,0,4.5,0,
25,81,12.0,57,1.0,1012.75,0,1,3.0,2,
12,55,11.5,27,2.0,1002.75,2,2,5.5,2,
24,88,11.0,107,2.0,1004.99,10,2,5.5,0,
2,60,6.5,76,2.0,981.66,1,0,3.5,2,
-10,88,13.5,61,2.0,987.5,1,0,4.0,0,
11,63,12.0,52,2.0,998.21,1,3,3.5,1,
23,43,6.5,4,1.0,1022.54,7,3,9.5,1,
8,74,0.5,59,1.0,936.62,5,3,11.5,2,
18,51,9.0,17,2.0,1012.81,4,3,8.5,0,
32,74,10.0,79,0.0,1010.0,10,1,3.0,2,
71,91,5.5,80,0.0,1024.69,7,2,4.0,1,
34,60,7.5,18,1.0,1025.96,11,2,7.5,2,
-7,82,4.5,90,2.0,999.26,0,0,2.5,0,
17,61,10.0,23,2.0,1009.33,4,1,7.0,2,
34,28,4.5,13,0.0,1015.29,11,0,5.0,1,
29,33,5.5,5,0.0,1011.21,5,3,5.5,2,
11,93,9.0,70,1.0,995.55,3,0,3.0,2,
33,44,1.5,11,0.0,1011.95,7,2,8.5,0,
34,56,13.0,49,2.0,1018.33,3,1,6.0,0,
-2,82,17.5,52,2.0,990.33,0,0,4.5,0,
16,69,4.5,31,1.0,1041.6,0,1,11.0,0,
26,37,5.0,15,1.0,1028.45,7,1,6.5,1,
44,36,2.0,14,1.0,1028.47,8,1,9.5,2,
-8,67,6.0,60,2.0,998.86,0,0,4.5,0,
49,79,13.0,77,2.0,973.61,5,0,5.0,1,
-9,84,12.0,76,2.0,981.36,0,0,4.5,0,
24,21,0.5,6,0.0,1024.3,7,1,7.0,1,
40,45,9.5,16,0.0,1029.31,11,1,6.0,0,
34,72,11.0,31,1.0,1014.53,2,1,9.0,1,
-9,87,17.0,98,1.0,994.9,0,0,3.0,0,
61,89,0.5,88,0.0,1020.29,9,1,11.5,2,
-2,74,17.5,53,2.0,985.71,0,0,5.0,2,
24,61,5.5,3,0.0,1018.27,9,1,5.5,0,
27,52,9.0,18,1.0,1000.71,4,2,6.0,1,
24,39,5.0,6,0.0,1026.01,11,1,9.5,2,
-2,71,14.0,54,2.0,995.04,1,0,2.0,2,
91,100,3.0,91,0.0,1017.22,2,2,7.5,2,
25,78,13.0,50,2.0,1019.76,0,0,2.5,2,
43,73,18.0,79,0.0,1023.35,11,2,8.5,1,
-20,23,7.5,86,1.0,1008.19,11,1,18.0,0,
18,88,18.5,89,2.0,1017.99,2,3,1.5,1,
14,67,0.5,16,1.0,1015.74,1,2,8.0,1,
24,58,10.0,17,1.0,1009.9,4,3,6.5,0,
24,39,7.0,5,0.0,1025.54,6,1,6.5,0,
18,75,13.5,106,2.0,1006.87,14,0,5.0,1,
18,69,9.0,30,1.0,1011.01,1,1,8.0,0,
32,65,8.5,18,0.0,1022.0,9,0,6.0,2,
30,75,7.0,76,2.0,1006.07,3,3,3.5,1,
1,73,5.5,78,2.0,982.35,1,0,1.5,2,
30,61,1.5,11,0.0,1020.86,7,3,7.0,2,
48,37,13.5,92,1.0,947.17,4,3,17.0,2,
40,22,5.0,18,1.0,1029.8,7,1,6.5,1,
1,76,11.5,51,1.0,1121.62,4,3,10.5,2,
13,67,10.5,66,2.0,990.65,3,1,2.0,1,
21,60,15.5,72,1.0,1014.27,0,3,4.5,1,
30,52,6.5,19,0.0,1022.13,9,2,5.5,0,
31,79,18.0,88,2.0,1007.58,0,3,4.5,1,
